timestamp,ph,bod,dissolved_oxygen,fecal_coliform,temperature,tds,turbidity,total_coliform,wqi,classification,cpcb_class,mpcb_class,status,season
2024-11-13 13:08:54.359907,7.721080400373302,2.198793384773939,6.554158280804771,130.2144023770325,27.239161791724158,436.4624580443697,8.167844309097807,1097.6530406607794,74.830255467277,Good to Excellent,A,A-I,Non Polluted,winter
2024-11-13 21:54:30.359907,7.693867430833082,18.195195332420045,1.375366376696405,98451.32318893292,26.357894185976868,1280.8128560449227,53.784151893876064,389581.77292457904,28.20289255421517,Bad to Very Bad,D,A-III,Heavily Polluted,summer
2024-11-14 06:40:06.359907,7.730222423071672,6.567800836847149,4.266849433797623,733.9029969020539,29.691419029879988,622.5932907673939,16.884483107763934,3866.07823941737,58.13008210219799,Medium to Good,B,Not Prescribed,Non Polluted,summer
2024-11-14 15:25:42.359907,7.476201509027074,2.8144967259188163,5.463550964710924,43.80938106627921,30.023024502294085,278.4314158224397,6.126256711677282,339.61678946164955,81.24861215315454,Good to Excellent,A,A-I,Non Polluted,monsoon
2024-11-15 00:11:18.359907,8.03409336530612,1.8286219106046298,8.119106723681181,2.3206358535586546,25.801150797607775,228.37784773740623,3.082283989275424,16.11075136261328,81.73914182637007,Good to Excellent,A,A-I,Non Polluted,summer
2024-11-15 08:56:54.359907,7.444813464969888,2.313738976074232,8.87933887417155,5.386428677999232,23.663492435797686,262.20306862706207,4.579572145730713,22.2761521332135,73.40040793210771,Good to Excellent,A,A-I,Non Polluted,monsoon
2024-11-15 17:42:30.359907,7.473943954871243,1.637286156455797,6.693329693379434,3.5502660447092658,21.987577699743795,128.9321460937523,2.9653151126132187,18.35313356496074,90.19272078610784,Good to Excellent,A,A-I,Non Polluted,monsoon
2024-11-16 02:28:06.359907,8.680300295688447,10.004937877783627,2.863415407360165,6932.481070142248,24.752681451737836,1284.9638984333208,26.01822382750161,56344.169043752365,34.30204617378229,Bad to Very Bad,D,A-III,Heavily Polluted,summer
2024-11-16 11:13:42.359907,7.716580883285223,3.2954707584048895,6.481334915126254,823.7744243867286,22.449040062994737,307.5202435998546,5.253718947150471,6439.626776579991,69.27950811347733,Good to Excellent,A,A-I,Non Polluted,summer
2024-11-16 19:59:18.359907,7.431306436346741,7.176819837329062,5.095200027553963,346.453573110382,20.838222134478855,770.7123334579607,14.291107822876114,3430.52099683168,62.64540711548859,Medium to Good,B,Not Prescribed,Non Polluted,winter
2024-11-17 04:44:54.359907,7.66087690625539,1.143702354001107,8.428503120798037,27.19191693242541,23.16163392854684,151.73790640384095,3.285865390724905,227.571537806842,77.27287650434023,Good to Excellent,A,A-I,Non Polluted,summer
2024-11-17 13:30:30.359907,8.276835418138264,36.55102269383175,1.337528740933645,11690.22573076207,18.103403859927365,1417.2674900145203,69.50309540689304,135673.12629682064,22.931914516213457,Bad to Very Bad,E,A-IV,Heavily Polluted,post_monsoon
2024-11-17 22:16:06.359907,7.491194350481914,6.018545541966678,3.604194120311206,3123.3870362256575,35.0,620.369684061952,14.542242229927112,14096.845231727064,56.91792080242182,Medium to Good,B,Not Prescribed,Non Polluted,monsoon
2024-11-18 07:01:42.359907,7.804567446887893,2.4886829302944133,7.850356911195578,5.4007748532762205,26.77196449207693,241.52221483497448,3.8204821811973644,45.368637340988094,80.09456785650407,Good to Excellent,A,A-I,Non Polluted,monsoon
2024-11-18 15:47:18.359907,7.920002406876746,2.217718236178269,8.329295394622516,11.502264377828133,24.498645759049438,183.80282118599936,4.206508966508357,36.134623966112635,76.67765170528361,Good to Excellent,A,A-I,Non Polluted,summer
2024-11-19 00:32:54.359907,7.71060199266187,1.5926644750690557,7.51724689376089,18.446052660749316,25.57329720405971,177.78619288936892,1.6401438590200808,141.94828076476213,79.51200136262452,Good to Excellent,A,A-I,Non Polluted,monsoon
2024-11-19 09:18:30.359907,7.908193672456431,4.297952833983276,6.0037774120376,88.036096984,25.997534734843022,476.19626238107793,6.309408935226096,553.3047519982622,74.1812813930021,Good to Excellent,A,A-I,Non Polluted,winter
2024-11-19 18:04:06.359907,7.893158603886616,3.111965473893815,5.892853108359577,85.85729766857463,29.29452699943909,267.8787760471152,6.765939348293752,465.9750720066476,75.32625075847362,Good to Excellent,A,A-I,Non Polluted,summer
2024-11-20 02:49:42.359907,8.128018651569937,2.086087857129735,4.93243314385532,103.11124673558108,31.26209611693736,344.739979114161,5.389600946613603,931.7988558926652,73.0852782611871,Good to Excellent,A,A-I,Non Polluted,summer
2024-11-20 11:35:18.359907,7.070794439833502,1.6807164260279508,6.602011560042666,42.8001827036499,20.91506873147715,406.66851578394824,6.987601427542398,384.340241375924,82.76337105962214,Good to Excellent,A,A-I,Non Polluted,summer
2024-11-20 20:20:54.359907,7.137878240531642,3.5234743969680866,5.754636801011889,64.03441876018954,32.0,264.3932186939078,3.4489496581505223,202.09979325439002,78.54583224902127,Good to Excellent,A,A-I,Non Polluted,summer
2024-11-21 05:06:30.359907,7.586324195093351,1.8473357797290768,7.355258365286202,9.207819328659921,21.24538172742867,261.62587624439556,2.917848821607431,66.90894931782948,84.32955940575174,Good to Excellent,A,A-I,Non Polluted,summer
2024-11-21 13:52:06.359907,7.787090138551082,3.2740519314922705,6.705813824185763,110.64259657080696,27.570891039470176,456.3322024105945,6.89304233940294,616.8131765214239,72.86559775704734,Good to Excellent,A,A-I,Non Polluted,monsoon
2024-11-21 22:37:42.359907,7.614105722285109,3.864070329269684,5.708886158352584,428.1771571941161,24.839368197422626,235.53799183055614,6.7562088298215786,2530.3672934347987,70.72161877096389,Good to Excellent,A,A-I,Non Polluted,monsoon
2024-11-22 07:23:18.359907,7.98625741959549,2.608425612418565,5.893053253428176,10.68729726538853,23.190774723003692,156.08965386968347,3.3321943530285534,94.30775881477832,82.0722288668421,Good to Excellent,A,A-I,Non Polluted,summer
2024-11-22 16:08:54.359907,8.142900079325416,6.260549074141958,3.6746491948381186,1761.5379233996953,24.981987304547157,526.2452966211187,22.513593207068602,8305.195508603558,49.06645919525822,Bad,C,A-II,Polluted,monsoon
2024-11-23 00:54:30.359907,7.5337107478511,1.7607543355978124,7.625029684768531,1.5291474400907141,24.25846785243821,134.0809451201321,1.9983799901050845,14.68186704294191,88.67532808282047,Good to Excellent,A,A-I,Non Polluted,winter
2024-11-23 09:40:06.359907,8.36907461073981,3.3845057167602057,4.924098286947698,125.35871870405799,30.597421746344008,423.9706946330215,6.619260739840349,533.7068202816056,68.69552425554664,Good to Excellent,A,A-I,Non Polluted,monsoon
2024-11-23 18:25:42.359907,7.929289325445437,3.2360912312530496,6.966154576022186,133.4555411644916,29.19821086127734,307.18118307515454,9.134788131268651,1019.4744810605791,69.84945630806385,Good to Excellent,A,A-I,Non Polluted,monsoon
2024-11-24 03:11:18.359907,8.2,1.474324872764173,8.541578281899149,8.202545970695065,23.045745989156654,145.9668499567407,2.6796526918056798,63.19844687730764,76.86664136652169,Good to Excellent,A,A-I,Non Polluted,monsoon
2024-11-24 11:56:54.359907,7.8591341952142,2.6557799976368526,5.2959388772625315,602.3670362693127,31.910172680402844,384.9058935739226,6.576006956336401,2870.49947246351,70.46697214301423,Good to Excellent,A,A-I,Non Polluted,summer
2024-11-24 20:42:30.359907,7.784055391819124,1.3408829739206378,7.345574077545993,2.0229835917568533,26.197669367815838,213.83175638216446,2.516813537700626,10.667706848746429,86.82311949469481,Good to Excellent,A,A-I,Non Polluted,monsoon
2024-11-25 05:28:06.359907,7.232270301099297,1.164250047916072,7.634671091135983,15.507677589930246,30.0,147.4669442278636,4.078680833431296,137.1435338982172,81.15850475165645,Good to Excellent,A,A-I,Non Polluted,monsoon
2024-11-25 14:13:42.359907,7.646423620035508,15.650979812460017,2.315379267593591,826.9384202482656,32.38270174862948,1426.0182708294903,29.995498387923764,11575.51065146308,40.40361433625597,Bad,C,A-II,Polluted,monsoon
2024-11-25 22:59:18.359907,8.145224149026191,27.803368829119535,1.0323931961541029,20974.0950889422,24.872229645042772,1893.1822548148411,78.15400231891648,136211.69109036,23.170890847430076,Bad to Very Bad,E,A-IV,Heavily Polluted,monsoon
2024-11-26 07:44:54.359907,8.135849355324172,2.3317488552439096,5.804135990260472,100.0,23.18779529298434,532.0495158060784,11.321274097116378,673.7695828544537,73.70215125740502,Good to Excellent,A,A-I,Non Polluted,winter
2024-11-26 16:30:30.359907,7.462919519475244,3.2079023290384296,6.212463536896653,113.93606103455978,25.307287564241022,247.36062206491442,8.49253363889428,391.00145309333624,77.39771173592636,Good to Excellent,A,A-I,Non Polluted,winter
2024-11-27 01:16:06.359907,7.133025430402074,1.578753935613635,8.400455874380587,13.378886222895147,23.954043596776422,154.04453774089427,2.6783649487826175,59.68617053944922,80.50674136530873,Good to Excellent,A,A-I,Non Polluted,monsoon
2024-11-27 10:01:42.359907,7.940967726115777,6.266049976629284,4.863018655148946,953.0507331913918,23.704789270896484,670.5475226372532,16.213594962343745,6100.233678323661,57.175716197426496,Medium to Good,B,Not Prescribed,Non Polluted,monsoon
2024-11-27 18:47:18.359907,7.941051817454793,3.0311675314843796,6.8361120617724636,65.22742540911175,25.31454076126436,190.14394523743138,8.332655349404963,234.93719406280766,74.2908292871494,Good to Excellent,A,A-I,Non Polluted,summer
2024-11-28 03:32:54.359907,7.8994030329578955,0.5914978487225242,8.753024822868436,6.368215452542818,28.32454845021255,112.60564437246815,3.6127739050625696,56.69830129599357,72.16410395488069,Good to Excellent,A,A-I,Non Polluted,winter
2024-11-28 12:18:30.359907,7.400492415721678,4.148418812320072,6.097454079389323,87.88502875799625,28.480270922755015,389.65455103780835,6.8008378102871525,705.3690612401025,76.69778205802093,Good to Excellent,A,A-I,Non Polluted,post_monsoon
2024-11-28 21:04:06.359907,8.2,1.7269524811865657,7.62065942802898,15.549092856481215,28.31657779887395,246.22181833362282,3.6387302220291846,149.35581154135326,75.18242473161874,Good to Excellent,A,A-I,Non Polluted,monsoon
2024-11-29 05:49:42.359907,8.730058919380658,9.560963820943936,2.577106895400394,4040.7241627094763,24.679308267035037,1215.7524820606961,37.57085772360219,22330.720336849827,33.34379951867412,Bad to Very Bad,D,A-III,Heavily Polluted,summer
2024-11-29 14:35:18.359907,8.29548450762346,3.2721205809083878,6.054674691767481,185.43117037428516,29.75788195569856,251.79137478904062,7.694800139699716,1776.9516006839817,69.25512165381235,Good to Excellent,A,A-I,Non Polluted,winter
2024-11-29 23:20:54.359907,7.601218248320004,7.400848175973944,4.160716925715646,827.2874825041948,24.13464087858065,702.3368571372201,12.114899652419194,5693.051521014403,54.37487038021225,Medium to Good,B,Not Prescribed,Non Polluted,winter
2024-11-30 08:06:30.359907,8.28780202528999,2.4918231910090034,5.456886120434954,10.0,22.44415300924199,244.15281652740012,9.784030320272738,72.01530277433787,77.53413500914941,Good to Excellent,A,A-I,Non Polluted,monsoon
2024-11-30 16:52:06.359907,7.37473986192891,4.351461483206585,8.090724248032267,51.09901454548296,18.0,533.2754058072593,3.720855066472808,502.75285055249077,75.7814391492113,Good to Excellent,A,A-I,Non Polluted,winter
2024-12-01 01:37:42.359907,8.059028172803856,4.463851443803564,7.357418254808414,124.27610155110935,27.379017366661145,418.2732447024246,8.01785717957353,931.4374541057383,67.02732555187023,Good to Excellent,A,A-I,Non Polluted,monsoon
2024-12-01 10:23:18.359907,7.631260331185563,1.724962748840191,7.047621246679994,5.728794903394822,20.0,169.099622392315,2.0114088928490825,18.420974281661678,87.05588378006856,Good to Excellent,A,A-I,Non Polluted,monsoon
2024-12-01 19:08:54.359907,7.893915320922782,33.460011431723,1.5464108121008096,11053.375217308667,20.051859317148313,1835.192796997054,55.26268909692536,99733.5207094163,26.277088968190515,Bad to Very Bad,D,A-III,Heavily Polluted,summer
2024-12-02 03:54:30.359907,8.025026049512276,4.587986654163638,5.0737628543021716,133.43971730018316,21.99316178024393,747.9672901213805,10.128025065873324,1246.0975560214326,65.66663518524521,Good to Excellent,A,A-I,Non Polluted,monsoon
2024-12-02 12:40:06.359907,7.738217320643991,14.657469863251444,2.544043936307158,59679.36350360509,25.626122513239537,1064.1188917749494,35.97838002425827,504754.46851964085,35.67243013017026,Bad to Very Bad,D,A-III,Heavily Polluted,winter
